Ticket_ID,Customer_Age,Customer_Gender,Date_of_Purchase,Ticket_Type,Ticket_Status,Ticket_Priority,Ticket_Channel,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating,Resolution_Hours
4014,58,Other,05-09-2021,Cancellation request,Closed,Critical,Chat,01-06-2023 12:30,31-05-2023 23:38,2,-12.87
4015,21,Male,02-07-2021,Technical issue,Closed,Medium,Email,01-06-2023 13:26,01-06-2023 6:36,5,-6.83
4016,19,Male,04-09-2020,Refund request,Open,Critical,Email,,,,
4017,36,Other,05-02-2021,Billing inquiry,Closed,Low,Chat,01-06-2023 3:41,01-06-2023 11:19,3,7.63
4018,36,Male,26-08-2020,Billing inquiry,Open,Low,Social media,,,,
4019,49,Male,26-03-2021,Billing inquiry,Open,Critical,Social media,,,,
4020,67,Male,03-08-2020,Product inquiry,Closed,High,Social media,01-06-2023 16:38,01-06-2023 22:46,3,6.13
4021,60,Male,06-02-2020,Technical issue,Open,High,Phone,,,,
4022,64,Male,16-06-2020,Cancellation request,Open,Medium,Social media,,,,
4023,44,Other,16-05-2021,Cancellation request,Closed,Critical,Chat,01-06-2023 14:07,01-06-2023 7:29,4,-6.63
4024,54,Male,03-11-2020,Cancellation request,Pending Customer Response,Critical,Social media,01-06-2023 21:38,,,
4025,64,Male,28-11-2021,Cancellation request,Closed,Low,Phone,01-06-2023 0:10,01-06-2023 9:04,5,8.9
4026,64,Other,09-07-2020,Billing inquiry,Pending Customer Response,Critical,Phone,01-06-2023 14:56,,,
4027,28,Male,02-05-2020,Refund request,Open,High,Chat,,,,
4028,46,Other,09-09-2021,Refund request,Open,Critical,Social media,,,,
4029,60,Other,27-02-2020,Refund request,Pending Customer Response,Low,Email,01-06-2023 20:02,,,
4030,23,Other,14-09-2020,Cancellation request,Pending Customer Response,Medium,Chat,01-06-2023 12:53,,,
4031,61,Female,11-09-2020,Technical issue,Open,Medium,Social media,,,,
4032,46,Female,03-11-2021,Billing inquiry,Pending Customer Response,High,Social media,01-06-2023 7:56,,,
4033,30,Other,23-07-2021,Product inquiry,Closed,High,Social media,01-06-2023 21:31,01-06-2023 14:29,2,-7.03
4034,46,Male,14-06-2020,Technical issue,Pending Customer Response,Critical,Phone,01-06-2023 13:58,,,
4035,23,Male,18-08-2021,Technical issue,Pending Customer Response,Low,Chat,01-06-2023 1:54,,,
4036,61,Male,29-02-2020,Technical issue,Closed,Medium,Email,01-06-2023 13:39,01-06-2023 0:33,5,-13.1
4037,18,Female,22-03-2020,Cancellation request,Pending Customer Response,Medium,Phone,01-06-2023 2:59,,,
4038,20,Other,18-05-2021,Technical issue,Pending Customer Response,Low,Email,31-05-2023 23:53,,,
4039,63,Male,09-10-2020,Technical issue,Closed,High,Phone,01-06-2023 21:04,01-06-2023 6:57,3,-14.12
4040,64,Other,09-02-2020,Technical issue,Closed,Medium,Social media,01-06-2023 8:13,01-06-2023 10:12,1,1.98
4041,28,Female,18-02-2021,Cancellation request,Open,Critical,Social media,,,,
4042,51,Female,24-12-2020,Technical issue,Closed,Critical,Phone,01-06-2023 16:51,01-06-2023 17:22,5,0.52
4043,47,Female,29-01-2020,Billing inquiry,Closed,High,Phone,01-06-2023 19:14,01-06-2023 21:22,2,2.13
4044,61,Other,23-08-2021,Technical issue,Closed,Critical,Chat,01-06-2023 13:08,01-06-2023 20:25,5,7.28
4045,42,Male,18-03-2020,Billing inquiry,Open,Critical,Phone,,,,
4046,47,Male,06-11-2020,Refund request,Open,Critical,Chat,,,,
4047,61,Female,10-10-2020,Refund request,Pending Customer Response,Low,Chat,01-06-2023 8:25,,,
4048,19,Other,06-01-2021,Technical issue,Closed,Critical,Chat,01-06-2023 3:00,01-06-2023 4:08,4,1.13
4049,35,Female,09-01-2021,Technical issue,Closed,Medium,Social media,01-06-2023 17:16,01-06-2023 14:13,1,-3.05
4050,41,Female,16-10-2020,Technical issue,Pending Customer Response,Critical,Phone,01-06-2023 5:05,,,
4051,18,Other,05-02-2020,Technical issue,Open,High,Email,,,,
4052,33,Other,08-09-2020,Product inquiry,Pending Customer Response,Low,Chat,01-06-2023 22:15,,,
4053,40,Female,05-04-2021,Product inquiry,Pending Customer Response,Low,Social media,01-06-2023 17:02,,,
4054,70,Female,07-09-2021,Billing inquiry,Pending Customer Response,Medium,Chat,01-06-2023 0:09,,,
4055,43,Male,02-01-2020,Product inquiry,Open,Critical,Social media,,,,
4056,48,Female,05-03-2021,Billing inquiry,Open,Medium,Social media,,,,
4057,57,Male,18-05-2021,Cancellation request,Open,Critical,Phone,,,,
4058,32,Male,06-09-2021,Refund request,Pending Customer Response,High,Social media,01-06-2023 13:44,,,
4059,27,Male,04-03-2021,Billing inquiry,Closed,Medium,Email,01-06-2023 15:59,01-06-2023 20:11,4,4.2
4060,47,Female,14-05-2021,Billing inquiry,Open,Low,Chat,,,,
4061,59,Male,03-02-2021,Billing inquiry,Closed,Low,Phone,01-06-2023 21:02,01-06-2023 13:35,2,-7.45
4062,56,Female,02-03-2020,Billing inquiry,Closed,Low,Chat,01-06-2023 18:52,01-06-2023 13:21,5,-5.52
4063,36,Male,13-08-2020,Cancellation request,Open,Medium,Phone,,,,
4064,38,Other,27-12-2021,Product inquiry,Closed,High,Chat,01-06-2023 9:18,01-06-2023 18:31,2,9.22
4065,61,Female,20-05-2021,Cancellation request,Closed,High,Chat,01-06-2023 8:17,01-06-2023 5:27,2,-2.83
4066,42,Other,24-11-2020,Technical issue,Open,Low,Email,,,,
4067,20,Female,21-01-2020,Product inquiry,Closed,High,Phone,01-06-2023 14:50,01-06-2023 19:55,5,5.08
4068,60,Female,19-06-2020,Technical issue,Pending Customer Response,High,Email,01-06-2023 16:47,,,
4069,47,Other,13-06-2021,Cancellation request,Closed,Low,Social media,01-06-2023 12:31,01-06-2023 20:03,5,7.53
4070,34,Male,05-04-2020,Product inquiry,Closed,Critical,Email,01-06-2023 12:01,01-06-2023 4:18,1,-7.72
4071,26,Other,28-03-2021,Product inquiry,Open,Critical,Phone,,,,
4072,36,Female,30-10-2021,Cancellation request,Pending Customer Response,High,Chat,01-06-2023 0:06,,,
4073,29,Male,13-05-2020,Billing inquiry,Pending Customer Response,Low,Social media,01-06-2023 15:08,,,
4074,35,Female,01-07-2020,Product inquiry,Open,Medium,Social media,,,,
4075,70,Male,12-11-2020,Product inquiry,Closed,High,Email,01-06-2023 18:18,01-06-2023 21:46,4,3.47
4076,33,Other,19-01-2021,Cancellation request,Open,High,Chat,,,,
4077,30,Other,23-07-2020,Product inquiry,Pending Customer Response,Critical,Social media,01-06-2023 17:44,,,
4078,53,Other,25-12-2020,Billing inquiry,Closed,Critical,Email,01-06-2023 15:07,01-06-2023 3:56,2,-11.18
4079,27,Male,12-07-2021,Cancellation request,Pending Customer Response,Medium,Phone,01-06-2023 13:21,,,
4080,22,Other,03-11-2021,Cancellation request,Closed,High,Social media,01-06-2023 2:46,01-06-2023 3:06,2,0.33
4081,47,Male,02-11-2021,Billing inquiry,Closed,High,Chat,01-06-2023 15:32,01-06-2023 5:04,3,-10.47
4082,52,Female,07-08-2021,Cancellation request,Pending Customer Response,High,Social media,01-06-2023 14:31,,,
4083,24,Other,16-06-2021,Refund request,Open,Medium,Email,,,,
4084,42,Female,09-12-2021,Product inquiry,Pending Customer Response,Critical,Social media,01-06-2023 21:51,,,
4085,53,Other,13-04-2021,Refund request,Pending Customer Response,High,Email,01-06-2023 1:00,,,
4086,52,Other,19-05-2020,Cancellation request,Pending Customer Response,Critical,Phone,01-06-2023 4:39,,,
4087,33,Female,23-10-2021,Technical issue,Pending Customer Response,Medium,Social media,31-05-2023 23:37,,,
4088,64,Female,24-08-2021,Refund request,Open,Medium,Chat,,,,
4089,41,Female,02-09-2020,Technical issue,Open,Critical,Chat,,,,
4090,53,Male,15-02-2020,Cancellation request,Closed,Critical,Phone,01-06-2023 6:38,01-06-2023 11:50,2,5.2
4091,33,Other,03-01-2021,Cancellation request,Open,Medium,Social media,,,,
4092,54,Female,28-10-2021,Cancellation request,Closed,High,Phone,01-06-2023 11:34,01-06-2023 13:14,5,1.67
4093,45,Male,26-02-2021,Technical issue,Open,High,Social media,,,,
4094,46,Female,25-07-2020,Technical issue,Open,High,Chat,,,,
4095,60,Other,24-10-2021,Cancellation request,Pending Customer Response,Medium,Social media,01-06-2023 7:15,,,
4096,20,Male,25-03-2021,Technical issue,Pending Customer Response,High,Phone,01-06-2023 0:31,,,
4097,70,Male,16-01-2020,Cancellation request,Open,Low,Chat,,,,
4098,40,Male,21-11-2021,Billing inquiry,Open,Medium,Chat,,,,
4099,42,Female,13-07-2021,Technical issue,Open,Critical,Email,,,,
4100,44,Other,22-10-2021,Product inquiry,Open,Medium,Social media,,,,
4101,59,Female,28-04-2021,Technical issue,Pending Customer Response,Medium,Chat,01-06-2023 20:54,,,
4102,47,Female,14-04-2021,Product inquiry,Open,Medium,Chat,,,,
4103,24,Female,16-12-2020,Refund request,Closed,Critical,Social media,01-06-2023 0:20,01-06-2023 13:26,5,13.1
4104,20,Male,03-06-2020,Product inquiry,Pending Customer Response,Low,Email,01-06-2023 12:58,,,
4105,18,Other,02-04-2020,Refund request,Open,Medium,Chat,,,,
4106,28,Male,22-12-2021,Cancellation request,Open,Medium,Email,,,,
4107,61,Other,08-12-2020,Cancellation request,Open,High,Chat,,,,
4108,49,Other,19-11-2021,Refund request,Pending Customer Response,Critical,Social media,01-06-2023 9:20,,,
4109,62,Female,09-09-2021,Product inquiry,Open,Critical,Email,,,,
4110,36,Female,21-10-2021,Technical issue,Open,Low,Phone,,,,
4111,60,Male,04-06-2020,Product inquiry,Closed,Critical,Email,01-06-2023 5:40,31-05-2023 23:26,4,-6.23
4112,56,Other,20-08-2021,Product inquiry,Closed,Low,Social media,01-06-2023 12:46,01-06-2023 5:32,1,-7.23
4113,44,Other,04-12-2020,Cancellation request,Open,Low,Social media,,,,
4114,30,Female,15-11-2021,Cancellation request,Open,Low,Chat,,,,
4115,70,Male,30-03-2021,Cancellation request,Pending Customer Response,Critical,Email,01-06-2023 19:22,,,
4116,42,Male,12-06-2020,Billing inquiry,Open,Low,Social media,,,,
4117,60,Male,18-02-2021,Product inquiry,Pending Customer Response,High,Phone,01-06-2023 22:05,,,
4118,27,Male,22-10-2020,Product inquiry,Pending Customer Response,High,Social media,01-06-2023 2:04,,,
4119,62,Female,19-12-2020,Refund request,Pending Customer Response,Critical,Email,01-06-2023 16:41,,,
4120,41,Male,17-02-2020,Product inquiry,Closed,High,Phone,01-06-2023 17:30,31-05-2023 23:31,5,-17.98
4121,26,Other,14-01-2020,Cancellation request,Closed,High,Social media,01-06-2023 0:55,01-06-2023 15:44,4,14.82
4122,31,Other,16-10-2021,Cancellation request,Pending Customer Response,Low,Phone,01-06-2023 5:57,,,
4123,51,Other,17-11-2021,Refund request,Closed,High,Email,01-06-2023 3:40,01-06-2023 3:56,2,0.27
4124,46,Other,12-08-2021,Cancellation request,Closed,Critical,Chat,01-06-2023 1:29,01-06-2023 15:25,4,13.93
4125,47,Other,13-04-2021,Cancellation request,Open,Low,Email,,,,
4126,67,Other,27-06-2021,Technical issue,Pending Customer Response,Low,Email,01-06-2023 14:28,,,
4127,56,Other,21-07-2020,Billing inquiry,Closed,Medium,Social media,01-06-2023 15:46,31-05-2023 23:24,3,-16.37
4128,62,Female,06-05-2021,Product inquiry,Pending Customer Response,High,Email,01-06-2023 1:05,,,
4129,38,Female,03-06-2021,Cancellation request,Closed,Low,Phone,01-06-2023 6:04,01-06-2023 11:08,2,5.07
4130,35,Other,12-06-2020,Billing inquiry,Open,Critical,Phone,,,,
4131,70,Other,25-06-2020,Cancellation request,Closed,Critical,Chat,01-06-2023 17:54,01-06-2023 1:47,3,-16.12
4132,41,Other,18-12-2021,Cancellation request,Closed,Medium,Email,01-06-2023 7:55,01-06-2023 0:01,4,-7.9
4133,63,Male,02-04-2021,Product inquiry,Open,Critical,Chat,,,,
4134,24,Female,01-05-2020,Cancellation request,Closed,High,Chat,01-06-2023 15:41,01-06-2023 18:16,4,2.58
4135,59,Other,30-07-2020,Technical issue,Closed,High,Phone,01-06-2023 15:21,01-06-2023 23:07,4,7.77
4136,28,Male,22-11-2021,Product inquiry,Pending Customer Response,Critical,Email,01-06-2023 21:14,,,
4137,57,Female,15-04-2020,Billing inquiry,Closed,High,Chat,01-06-2023 18:15,01-06-2023 4:32,5,-13.72
4138,38,Other,19-12-2020,Cancellation request,Open,High,Email,,,,
4139,30,Female,08-09-2021,Billing inquiry,Pending Customer Response,Low,Phone,01-06-2023 7:53,,,
4140,56,Male,01-05-2020,Billing inquiry,Pending Customer Response,High,Social media,01-06-2023 15:26,,,
4141,29,Male,20-02-2021,Cancellation request,Open,Medium,Phone,,,,
4142,51,Male,11-07-2021,Product inquiry,Pending Customer Response,Medium,Chat,01-06-2023 5:23,,,
4143,30,Male,28-02-2021,Product inquiry,Pending Customer Response,Critical,Social media,01-06-2023 1:47,,,
4144,64,Female,07-02-2021,Cancellation request,Open,Critical,Email,,,,
4145,70,Other,12-07-2021,Product inquiry,Open,Medium,Email,,,,
4146,48,Other,04-05-2021,Technical issue,Closed,Critical,Phone,01-06-2023 4:07,01-06-2023 17:02,1,12.92
4147,49,Other,19-07-2020,Product inquiry,Pending Customer Response,Medium,Chat,01-06-2023 4:42,,,
4148,40,Male,30-10-2021,Product inquiry,Closed,Medium,Phone,01-06-2023 10:47,01-06-2023 7:28,1,-3.32
4149,61,Female,07-04-2021,Billing inquiry,Closed,Critical,Social media,01-06-2023 8:16,01-06-2023 7:40,2,-0.6
4150,66,Male,02-10-2020,Technical issue,Pending Customer Response,Low,Chat,01-06-2023 7:45,,,
4151,69,Other,21-01-2020,Refund request,Closed,Critical,Email,01-06-2023 19:40,01-06-2023 23:14,2,3.57
4152,32,Female,22-06-2020,Technical issue,Closed,Low,Phone,01-06-2023 12:01,01-06-2023 20:29,4,8.47
4153,39,Female,20-10-2020,Cancellation request,Closed,High,Email,01-06-2023 13:35,01-06-2023 9:18,1,-4.28
4154,35,Female,29-06-2021,Billing inquiry,Open,High,Email,,,,
4155,47,Female,27-04-2020,Technical issue,Open,High,Phone,,,,
4156,23,Other,15-12-2021,Technical issue,Pending Customer Response,Medium,Email,31-05-2023 23:30,,,
4157,34,Other,03-04-2021,Billing inquiry,Pending Customer Response,High,Chat,01-06-2023 15:04,,,
4158,44,Male,18-04-2021,Cancellation request,Open,High,Social media,,,,
4159,59,Male,21-08-2020,Technical issue,Pending Customer Response,Critical,Phone,01-06-2023 12:33,,,
4160,27,Female,29-09-2021,Cancellation request,Pending Customer Response,Medium,Email,01-06-2023 11:34,,,
4161,32,Female,26-08-2020,Billing inquiry,Pending Customer Response,Critical,Email,01-06-2023 10:07,,,
4162,26,Other,21-10-2020,Billing inquiry,Pending Customer Response,Low,Chat,01-06-2023 18:05,,,
4163,36,Male,19-09-2021,Product inquiry,Closed,Critical,Email,01-06-2023 19:02,01-06-2023 13:40,1,-5.37
4164,29,Other,21-08-2020,Refund request,Open,Medium,Social media,,,,
4165,40,Female,19-01-2020,Product inquiry,Pending Customer Response,High,Chat,01-06-2023 3:50,,,
4166,59,Male,04-01-2021,Technical issue,Pending Customer Response,Critical,Phone,01-06-2023 8:34,,,
4167,63,Other,24-04-2020,Product inquiry,Pending Customer Response,Low,Social media,01-06-2023 22:11,,,
4168,62,Male,11-05-2021,Billing inquiry,Closed,Critical,Email,01-06-2023 3:51,01-06-2023 12:51,2,9
4169,29,Male,15-04-2021,Refund request,Pending Customer Response,Critical,Phone,01-06-2023 11:12,,,
4170,25,Other,12-08-2021,Refund request,Closed,Medium,Chat,01-06-2023 5:34,01-06-2023 1:53,5,-3.68
4171,64,Female,25-10-2021,Refund request,Pending Customer Response,Medium,Email,01-06-2023 17:11,,,
4172,34,Female,02-02-2021,Product inquiry,Pending Customer Response,High,Phone,01-06-2023 15:55,,,
4173,21,Male,19-06-2020,Cancellation request,Pending Customer Response,Critical,Chat,01-06-2023 2:20,,,
4174,45,Female,20-12-2020,Billing inquiry,Open,Medium,Email,,,,
4175,19,Male,03-07-2020,Billing inquiry,Pending Customer Response,Medium,Chat,01-06-2023 1:23,,,
4176,31,Male,26-01-2020,Cancellation request,Open,Low,Social media,,,,
4177,67,Other,02-05-2020,Technical issue,Open,Low,Phone,,,,
4178,67,Other,14-01-2021,Billing inquiry,Open,Medium,Phone,,,,
4179,27,Female,18-12-2020,Product inquiry,Closed,Low,Chat,01-06-2023 11:10,01-06-2023 19:20,4,8.17
4180,31,Male,10-09-2021,Billing inquiry,Open,Critical,Email,,,,
4181,67,Male,19-06-2021,Technical issue,Open,Medium,Chat,,,,
4182,30,Male,20-02-2020,Product inquiry,Pending Customer Response,Medium,Chat,01-06-2023 15:36,,,
4183,47,Male,14-10-2021,Product inquiry,Open,Medium,Chat,,,,
4184,39,Female,17-11-2020,Billing inquiry,Pending Customer Response,Medium,Social media,01-06-2023 19:12,,,
4185,19,Other,22-07-2020,Product inquiry,Open,High,Email,,,,
4186,48,Other,29-08-2020,Cancellation request,Pending Customer Response,High,Email,01-06-2023 8:24,,,
4187,24,Male,22-09-2020,Product inquiry,Pending Customer Response,Critical,Social media,01-06-2023 4:20,,,
4188,29,Male,04-01-2021,Product inquiry,Pending Customer Response,Low,Phone,01-06-2023 0:05,,,
4189,67,Male,16-12-2021,Cancellation request,Pending Customer Response,Low,Phone,01-06-2023 0:07,,,
4190,68,Male,13-08-2021,Technical issue,Pending Customer Response,High,Email,01-06-2023 17:23,,,
4191,30,Female,06-07-2020,Product inquiry,Open,Critical,Social media,,,,
4192,38,Male,28-03-2020,Billing inquiry,Pending Customer Response,Medium,Chat,01-06-2023 7:55,,,
4193,42,Female,10-01-2021,Technical issue,Closed,Critical,Chat,01-06-2023 21:49,01-06-2023 8:28,3,-13.35
4194,26,Female,15-11-2021,Cancellation request,Open,Critical,Email,,,,
4195,30,Other,08-03-2020,Refund request,Pending Customer Response,Medium,Social media,01-06-2023 5:36,,,
4196,23,Female,05-06-2021,Product inquiry,Pending Customer Response,Critical,Social media,01-06-2023 16:29,,,
4197,54,Other,21-11-2020,Technical issue,Pending Customer Response,Medium,Chat,01-06-2023 9:25,,,
4198,54,Other,27-04-2021,Cancellation request,Pending Customer Response,Critical,Email,01-06-2023 1:46,,,
4199,22,Female,19-02-2020,Technical issue,Pending Customer Response,Medium,Email,01-06-2023 8:08,,,
4200,64,Male,23-05-2020,Billing inquiry,Pending Customer Response,Critical,Email,01-06-2023 4:55,,,
4201,33,Male,03-06-2020,Cancellation request,Closed,Medium,Chat,01-06-2023 16:13,01-06-2023 18:30,4,2.28
4202,56,Other,11-01-2020,Cancellation request,Pending Customer Response,Critical,Email,01-06-2023 12:12,,,
4203,51,Male,31-07-2020,Technical issue,Pending Customer Response,Medium,Chat,01-06-2023 0:38,,,
4204,27,Female,07-02-2020,Product inquiry,Open,High,Email,,,,
4205,65,Female,31-05-2021,Product inquiry,Pending Customer Response,High,Email,01-06-2023 19:21,,,
4206,65,Male,06-02-2021,Billing inquiry,Open,Critical,Email,,,,
4207,40,Female,14-11-2021,Refund request,Open,High,Email,,,,
4208,48,Other,09-12-2020,Refund request,Open,Medium,Social media,,,,
4209,32,Other,19-09-2020,Refund request,Pending Customer Response,High,Chat,01-06-2023 1:43,,,
4210,36,Other,13-07-2020,Technical issue,Pending Customer Response,Medium,Chat,01-06-2023 4:55,,,
4211,38,Male,11-08-2021,Technical issue,Closed,Critical,Phone,01-06-2023 3:30,01-06-2023 7:20,1,3.83
4212,28,Other,18-12-2021,Product inquiry,Closed,Low,Phone,01-06-2023 10:33,01-06-2023 18:37,1,8.07
4213,52,Other,05-02-2020,Cancellation request,Open,High,Social media,,,,
4214,27,Male,28-08-2020,Refund request,Closed,Low,Email,01-06-2023 6:39,01-06-2023 2:08,4,-4.52
4215,46,Male,19-02-2021,Refund request,Pending Customer Response,High,Email,01-06-2023 18:18,,,
4216,38,Female,22-09-2020,Billing inquiry,Open,High,Phone,,,,
4217,55,Female,06-07-2020,Refund request,Pending Customer Response,High,Chat,01-06-2023 18:12,,,
4218,49,Other,13-09-2020,Technical issue,Closed,Low,Social media,01-06-2023 23:14,01-06-2023 10:46,4,-12.47
4219,25,Other,31-03-2020,Technical issue,Open,Medium,Email,,,,
4220,55,Male,30-05-2021,Technical issue,Pending Customer Response,Medium,Email,01-06-2023 15:53,,,
4221,48,Male,01-08-2020,Product inquiry,Pending Customer Response,High,Social media,01-06-2023 2:07,,,
4222,24,Male,14-05-2020,Refund request,Pending Customer Response,High,Email,01-06-2023 6:32,,,
4223,70,Male,29-05-2021,Technical issue,Pending Customer Response,Critical,Chat,01-06-2023 15:58,,,
4224,46,Male,24-01-2021,Product inquiry,Pending Customer Response,Critical,Chat,01-06-2023 19:07,,,
4225,33,Male,29-04-2020,Billing inquiry,Pending Customer Response,Medium,Phone,01-06-2023 17:53,,,
4226,33,Other,19-08-2021,Refund request,Pending Customer Response,Low,Chat,01-06-2023 9:44,,,
4227,24,Other,09-08-2020,Billing inquiry,Pending Customer Response,Low,Phone,01-06-2023 3:26,,,
4228,50,Female,01-01-2020,Technical issue,Open,High,Phone,,,,
4229,43,Other,12-03-2021,Technical issue,Open,Critical,Social media,,,,
4230,46,Female,19-11-2020,Product inquiry,Closed,Critical,Email,01-06-2023 13:34,01-06-2023 15:43,4,2.15
